DATAFLOW,REF_AREA:Geographic area,INDICATOR:Indicator,SEX:Sex,WEALTH_QUINTILE:Wealth Quintile,SERIES_NAME:Series Name,SERIES_YEAR:Series Year,TIME_PERIOD:Time period,OBS_VALUE:Observation Value,REGIONAL_GROUP:Regional group,COUNTRY_NOTES:Country notes,CONNECTION:Connection,DEATH_CATEGORY:Death category,CATEGORY:Category,OBS_STATUS:Observation Status,UNIT_MEASURE:Unit of measure,SERIES_CATEGORY:Series Category,SERIES_TYPE:Series Type,STD_ERR:Standard Error,REF_DATE:Reference Date,AGE_GROUP_OF_WOMEN:Age Group of Women,TIME_SINCE_FIRST_BIRTH:Time Since First Birth,DEFINITION:Definition,INTERVAL:Interval,SERIES_METHOD:Series Method,LOWER_BOUND:Lower Bound,UPPER_BOUND:Upper Bound,STATUS:Status,YEAR_TO_ACHIEVE:Year to achieve,MODEL:Model Used
UNICEF:CME_DF_2021_WQ(1.0): IGME Child Mortality Estimates wq,PRT: Portugal,MRY0: Infant mortality rate,_T: Total,_T: Total,1747: VR Submitted to WHO/UNIGME 2021 version (VR),2021: 2021,1975-06,36.60365,,,,,,IN: Included in IGME,"D_PER_1000_B: Deaths per 1,000 live births",VR: VR,VR: Vital Records,0.451389,1975.5,,,,1,VR: Vital Registration,,,,,
UNICEF:CME_DF_2021_WQ(1.0): IGME Child Mortality Estimates wq,PRT: Portugal,MRY0: Infant mortality rate,_T: Total,_T: Total,1747: VR Submitted to WHO/UNIGME 2021 version (VR),2021: 2021,1976-06,34.19129,,,,,,IN: Included in IGME,"D_PER_1000_B: Deaths per 1,000 live births",VR: VR,VR: Vital Records,0.4279289,1976.5,,,,1,VR: Vital Registration,,,,,
UNICEF:CME_DF_2021_WQ(1.0): IGME Child Mortality Estimates wq,PRT: Portugal,MRY0: Infant mortality rate,_T: Total,_T: Total,1747: VR Submitted to WHO/UNIGME 2021 version (VR),2021: 2021,1977-06,29.94502,,,,,,IN: Included in IGME,"D_PER_1000_B: Deaths per 1,000 live births",VR: VR,VR: Vital Records,0.4066739,1977.5,,,,1,VR: Vital Registration,,,,,
UNICEF:CME_DF_2021_WQ(1.0): IGME Child Mortality Estimates wq,PRT: Portugal,MRY0: Infant mortality rate,_T: Total,_T: Total,1747: VR Submitted to WHO/UNIGME 2021 version (VR),2021: 2021,1978-06,26.57005,,,,,,IN: Included in IGME,"D_PER_1000_B: Deaths per 1,000 live births",VR: VR,VR: Vital Records,0.3983195,1978.5,,,,1,VR: Vital Registration,,,,,
UNICEF:CME_DF_2021_WQ(1.0): IGME Child Mortality Estimates wq,PRT: Portugal,MRY0: Infant mortality rate,_T: Total,_T: Total,1747: VR Submitted to WHO/UNIGME 2021 version (VR),2021: 2021,1979-06,22.70417,,,,,,IN: Included in IGME,"D_PER_1000_B: Deaths per 1,000 live births",VR: VR,VR: Vital Records,0.376332,1979.5,,,,1,VR: Vital Registration,,,,,
UNICEF:CME_DF_2021_WQ(1.0): IGME Child Mortality Estimates wq,PRT: Portugal,MRY0: Infant mortality rate,_T: Total,_T: Total,1747: VR Submitted to WHO/UNIGME 2021 version (VR),2021: 2021,1980-06,24.08,,,,,,IN: Included in IGME,"D_PER_1000_B: Deaths per 1,000 live births",VR: VR,VR: Vital Records,0.3899567,1980.5,,,,1,VR: Vital Registration,,,,,
UNICEF:CME_DF_2021_WQ(1.0): IGME Child Mortality Estimates wq,PRT: Portugal,MRY0: Infant mortality rate,_T: Total,_T: Total,1747: VR Submitted to WHO/UNIGME 2021 version (VR),2021: 2021,1981-06,21.99817,,,,,,IN: Included in IGME,"D_PER_1000_B: Deaths per 1,000 live births",VR: VR,VR: Vital Records,0.3802995,1981.5,,,,1,VR: Vital Registration,,,,,
UNICEF:CME_DF_2021_WQ(1.0): IGME Child Mortality Estimates wq,PRT: Portugal,MRY0: Infant mortality rate,_T: Total,_T: Total,1747: VR Submitted to WHO/UNIGME 2021 version (VR),2021: 2021,1982-06,19.73709,,,,,,IN: Included in IGME,"D_PER_1000_B: Deaths per 1,000 live births",VR: VR,VR: Vital Records,0.3615025,1982.5,,,,1,VR: Vital Registration,,,,,
UNICEF:CME_DF_2021_WQ(1.0): IGME Child Mortality Estimates wq,PRT: Portugal,MRY0: Infant mortality rate,_T: Total,_T: Total,1747: VR Submitted to WHO/UNIGME 2021 version (VR),2021: 2021,1983-06,18.9195,,,,,,IN: Included in IGME,"D_PER_1000_B: Deaths per 1,000 live births",VR: VR,VR: Vital Records,0.3620604,1983.5,,,,1,VR: Vital Registration,,,,,
UNICEF:CME_DF_2021_WQ(1.0): IGME Child Mortality Estimates wq,PRT: Portugal,MRY0: Infant mortality rate,_T: Total,_T: Total,1747: VR Submitted to WHO/UNIGME 2021 version (VR),2021: 2021,1984-06,16.71213,,,,,,IN: Included in IGME,"D_PER_1000_B: Deaths per 1,000 live births",VR: VR,VR: Vital Records,0.342093,1984.5,,,,1,VR: Vital Registration,,,,,
UNICEF:CME_DF_2021_WQ(1.0): IGME Child Mortality Estimates wq,PRT: Portugal,MRY0: Infant mortality rate,_T: Total,_T: Total,1747: VR Submitted to WHO/UNIGME 2021 version (VR),2021: 2021,1985-06,17.09442,,,,,,IN: Included in IGME,"D_PER_1000_B: Deaths per 1,000 live births",VR: VR,VR: Vital Records,0.3619971,1985.5,,,,1,VR: Vital Registration,,,,,
UNICEF:CME_DF_2021_WQ(1.0): IGME Child Mortality Estimates wq,PRT: Portugal,MRY0: Infant mortality rate,_T: Total,_T: Total,1747: VR Submitted to WHO/UNIGME 2021 version (VR),2021: 2021,1986-06,15.8494,,,,,,IN: Included in IGME,"D_PER_1000_B: Deaths per 1,000 live births",VR: VR,VR: Vital Records,0.3536653,1986.5,,,,1,VR: Vital Registration,,,,,
UNICEF:CME_DF_2021_WQ(1.0): IGME Child Mortality Estimates wq,PRT: Portugal,MRY0: Infant mortality rate,_T: Total,_T: Total,1747: VR Submitted to WHO/UNIGME 2021 version (VR),2021: 2021,1987-06,14.31654,,,,,,IN: Included in IGME,"D_PER_1000_B: Deaths per 1,000 live births",VR: VR,VR: Vital Records,0.3409186,1987.5,,,,1,VR: Vital Registration,,,,,
UNICEF:CME_DF_2021_WQ(1.0): IGME Child Mortality Estimates wq,PRT: Portugal,MRY0: Infant mortality rate,_T: Total,_T: Total,1747: VR Submitted to WHO/UNIGME 2021 version (VR),2021: 2021,1988-06,13.39171,,,,,,IN: Included in IGME,"D_PER_1000_B: Deaths per 1,000 live births",VR: VR,VR: Vital Records,0.3311866,1988.5,,,,1,VR: Vital Registration,,,,,
UNICEF:CME_DF_2021_WQ(1.0): IGME Child Mortality Estimates wq,PRT: Portugal,MRY0: Infant mortality rate,_T: Total,_T: Total,1747: VR Submitted to WHO/UNIGME 2021 version (VR),2021: 2021,1989-06,12.36094,,,,,,IN: Included in IGME,"D_PER_1000_B: Deaths per 1,000 live births",VR: VR,VR: Vital Records,0.3229964,1989.5,,,,1,VR: Vital Registration,,,,,
UNICEF:CME_DF_2021_WQ(1.0): IGME Child Mortality Estimates wq,PRT: Portugal,MRY0: Infant mortality rate,_T: Total,_T: Total,1747: VR Submitted to WHO/UNIGME 2021 version (VR),2021: 2021,1990-06,11.30907,,,,,,IN: Included in IGME,"D_PER_1000_B: Deaths per 1,000 live births",VR: VR,VR: Vital Records,0.3118059,1990.5,,,,1,VR: Vital Registration,,,,,
UNICEF:CME_DF_2021_WQ(1.0): IGME Child Mortality Estimates wq,PRT: Portugal,MRY0: Infant mortality rate,_T: Total,_T: Total,1747: VR Submitted to WHO/UNIGME 2021 version (VR),2021: 2021,1991-06,11.14346,,,,,,IN: Included in IGME,"D_PER_1000_B: Deaths per 1,000 live births",VR: VR,VR: Vital Records,0.3095437,1991.5,,,,1,VR: Vital Registration,,,,,
UNICEF:CME_DF_2021_WQ(1.0): IGME Child Mortality Estimates wq,PRT: Portugal,MRY0: Infant mortality rate,_T: Total,_T: Total,1747: VR Submitted to WHO/UNIGME 2021 version (VR),2021: 2021,1992-06,9.307579,,,,,,IN: Included in IGME,"D_PER_1000_B: Deaths per 1,000 live births",VR: VR,VR: Vital Records,0.2845856,1992.5,,,,1,VR: Vital Registration,,,,,
UNICEF:CME_DF_2021_WQ(1.0): IGME Child Mortality Estimates wq,PRT: Portugal,MRY0: Infant mortality rate,_T: Total,_T: Total,1747: VR Submitted to WHO/UNIGME 2021 version (VR),2021: 2021,1993-06,8.75332,,,,,,IN: Included in IGME,"D_PER_1000_B: Deaths per 1,000 live births",VR: VR,VR: Vital Records,0.277147,1993.5,,,,1,VR: Vital Registration,,,,,
UNICEF:CME_DF_2021_WQ(1.0): IGME Child Mortality Estimates wq,PRT: Portugal,MRY0: Infant mortality rate,_T: Total,_T: Total,1747: VR Submitted to WHO/UNIGME 2021 version (VR),2021: 2021,1994-06,7.935228,,,,,,IN: Included in IGME,"D_PER_1000_B: Deaths per 1,000 live births",VR: VR,VR: Vital Records,0.2695347,1994.5,,,,1,VR: Vital Registration,,,,,
UNICEF:CME_DF_2021_WQ(1.0): IGME Child Mortality Estimates wq,PRT: Portugal,MRY0: Infant mortality rate,_T: Total,_T: Total,1747: VR Submitted to WHO/UNIGME 2021 version (VR),2021: 2021,1995-06,7.468052,,,,,,IN: Included in IGME,"D_PER_1000_B: Deaths per 1,000 live births",VR: VR,VR: Vital Records,0.2640675,1995.5,,,,1,VR: Vital Registration,,,,,
UNICEF:CME_DF_2021_WQ(1.0): IGME Child Mortality Estimates wq,PRT: Portugal,MRY0: Infant mortality rate,_T: Total,_T: Total,1747: VR Submitted to WHO/UNIGME 2021 version (VR),2021: 2021,1996-06,7.003655,,,,,,IN: Included in IGME,"D_PER_1000_B: Deaths per 1,000 live births",VR: VR,VR: Vital Records,0.2520295,1996.5,,,,1,VR: Vital Registration,,,,,
UNICEF:CME_DF_2021_WQ(1.0): IGME Child Mortality Estimates wq,PRT: Portugal,MRY0: Infant mortality rate,_T: Total,_T: Total,1747: VR Submitted to WHO/UNIGME 2021 version (VR),2021: 2021,1997-06,6.571852,,,,,,IN: Included in IGME,"D_PER_1000_B: Deaths per 1,000 live births",VR: VR,VR: Vital Records,0.2412312,1997.5,,,,1,VR: Vital Registration,,,,,
UNICEF:CME_DF_2021_WQ(1.0): IGME Child Mortality Estimates wq,PRT: Portugal,MRY0: Infant mortality rate,_T: Total,_T: Total,1747: VR Submitted to WHO/UNIGME 2021 version (VR),2021: 2021,1998-06,6.102317,,,,,,IN: Included in IGME,"D_PER_1000_B: Deaths per 1,000 live births",VR: VR,VR: Vital Records,0.2319912,1998.5,,,,1,VR: Vital Registration,,,,,
UNICEF:CME_DF_2021_WQ(1.0): IGME Child Mortality Estimates wq,PRT: Portugal,MRY0: Infant mortality rate,_T: Total,_T: Total,1747: VR Submitted to WHO/UNIGME 2021 version (VR),2021: 2021,1999-06,5.750634,,,,,,IN: Included in IGME,"D_PER_1000_B: Deaths per 1,000 live births",VR: VR,VR: Vital Records,0.2226512,1999.5,,,,1,VR: Vital Registration,,,,,
UNICEF:CME_DF_2021_WQ(1.0): IGME Child Mortality Estimates wq,PRT: Portugal,MRY0: Infant mortality rate,_T: Total,_T: Total,1747: VR Submitted to WHO/UNIGME 2021 version (VR),2021: 2021,2000-06,5.757057,,,,,,IN: Included in IGME,"D_PER_1000_B: Deaths per 1,000 live births",VR: VR,VR: Vital Records,0.2190258,2000.5,,,,1,VR: Vital Registration,,,,,
UNICEF:CME_DF_2021_WQ(1.0): IGME Child Mortality Estimates wq,PRT: Portugal,MRY0: Infant mortality rate,_T: Total,_T: Total,1747: VR Submitted to WHO/UNIGME 2021 version (VR),2021: 2021,2001-06,4.976378,,,,,,IN: Included in IGME,"D_PER_1000_B: Deaths per 1,000 live births",VR: VR,VR: Vital Records,0.2100643,2001.5,,,,1,VR: Vital Registration,,,,,
UNICEF:CME_DF_2021_WQ(1.0): IGME Child Mortality Estimates wq,PRT: Portugal,MRY0: Infant mortality rate,_T: Total,_T: Total,1747: VR Submitted to WHO/UNIGME 2021 version (VR),2021: 2021,2002-06,5.051634,,,,,,IN: Included in IGME,"D_PER_1000_B: Deaths per 1,000 live births",VR: VR,VR: Vital Records,0.2101528,2002.5,,,,1,VR: Vital Registration,,,,,
UNICEF:CME_DF_2021_WQ(1.0): IGME Child Mortality Estimates wq,PRT: Portugal,MRY0: Infant mortality rate,_T: Total,_T: Total,1747: VR Submitted to WHO/UNIGME 2021 version (VR),2021: 2021,2003-06,4.1112,,,,,,IN: Included in IGME,"D_PER_1000_B: Deaths per 1,000 live births",VR: VR,VR: Vital Records,0.1911521,2003.5,,,,1,VR: Vital Registration,,,,,
UNICEF:CME_DF_2021_WQ(1.0): IGME Child Mortality Estimates wq,PRT: Portugal,MRY0: Infant mortality rate,_T: Total,_T: Total,1747: VR Submitted to WHO/UNIGME 2021 version (VR),2021: 2021,2004-06,3.790716,,,,,,IN: Included in IGME,"D_PER_1000_B: Deaths per 1,000 live births",VR: VR,VR: Vital Records,0.1862321,2004.5,,,,1,VR: Vital Registration,,,,,
UNICEF:CME_DF_2021_WQ(1.0): IGME Child Mortality Estimates wq,PRT: Portugal,MRY0: Infant mortality rate,_T: Total,_T: Total,1747: VR Submitted to WHO/UNIGME 2021 version (VR),2021: 2021,2005-06,3.515579,,,,,,IN: Included in IGME,"D_PER_1000_B: Deaths per 1,000 live births",VR: VR,VR: Vital Records,0.1792634,2005.5,,,,1,VR: Vital Registration,,,,,
UNICEF:CME_DF_2021_WQ(1.0): IGME Child Mortality Estimates wq,PRT: Portugal,MRY0: Infant mortality rate,_T: Total,_T: Total,1747: VR Submitted to WHO/UNIGME 2021 version (VR),2021: 2021,2006-06,3.252485,,,,,,IN: Included in IGME,"D_PER_1000_B: Deaths per 1,000 live births",VR: VR,VR: Vital Records,0.175625,2006.5,,,,1,VR: Vital Registration,,,,,
UNICEF:CME_DF_2021_WQ(1.0): IGME Child Mortality Estimates wq,PRT: Portugal,MRY0: Infant mortality rate,_T: Total,_T: Total,1747: VR Submitted to WHO/UNIGME 2021 version (VR),2021: 2021,2007-06,3.398874,,,,,,IN: Included in IGME,"D_PER_1000_B: Deaths per 1,000 live births",VR: VR,VR: Vital Records,0.1821053,2007.5,,,,1,VR: Vital Registration,,,,,
UNICEF:CME_DF_2021_WQ(1.0): IGME Child Mortality Estimates wq,PRT: Portugal,MRY0: Infant mortality rate,_T: Total,_T: Total,1747: VR Submitted to WHO/UNIGME 2021 version (VR),2021: 2021,2008-06,3.295082,,,,,,IN: Included in IGME,"D_PER_1000_B: Deaths per 1,000 live births",VR: VR,VR: Vital Records,0.1774924,2008.5,,,,1,VR: Vital Registration,,,,,
UNICEF:CME_DF_2021_WQ(1.0): IGME Child Mortality Estimates wq,PRT: Portugal,MRY0: Infant mortality rate,_T: Total,_T: Total,1747: VR Submitted to WHO/UNIGME 2021 version (VR),2021: 2021,2009-06,3.564857,,,,,,IN: Included in IGME,"D_PER_1000_B: Deaths per 1,000 live births",VR: VR,VR: Vital Records,0.1892906,2009.5,,,,1,VR: Vital Registration,,,,,
UNICEF:CME_DF_2021_WQ(1.0): IGME Child Mortality Estimates wq,PRT: Portugal,MRY0: Infant mortality rate,_T: Total,_T: Total,1747: VR Submitted to WHO/UNIGME 2021 version (VR),2021: 2021,2010-06,2.564489,,,,,,IN: Included in IGME,"D_PER_1000_B: Deaths per 1,000 live births",VR: VR,VR: Vital Records,0.1590458,2010.5,,,,1,VR: Vital Registration,,,,,
UNICEF:CME_DF_2021_WQ(1.0): IGME Child Mortality Estimates wq,PRT: Portugal,MRY0: Infant mortality rate,_T: Total,_T: Total,1747: VR Submitted to WHO/UNIGME 2021 version (VR),2021: 2021,2011-06,3.070518,,,,,,IN: Included in IGME,"D_PER_1000_B: Deaths per 1,000 live births",VR: VR,VR: Vital Records,0.1780502,2011.5,,,,1,VR: Vital Registration,,,,,
UNICEF:CME_DF_2021_WQ(1.0): IGME Child Mortality Estimates wq,PRT: Portugal,MRY0: Infant mortality rate,_T: Total,_T: Total,1747: VR Submitted to WHO/UNIGME 2021 version (VR),2021: 2021,2012-06,3.260968,,,,,,IN: Included in IGME,"D_PER_1000_B: Deaths per 1,000 live births",VR: VR,VR: Vital Records,0.190518,2012.5,,,,1,VR: Vital Registration,,,,,
UNICEF:CME_DF_2021_WQ(1.0): IGME Child Mortality Estimates wq,PRT: Portugal,MRY0: Infant mortality rate,_T: Total,_T: Total,1747: VR Submitted to WHO/UNIGME 2021 version (VR),2021: 2021,2013-06,2.814791,,,,,,IN: Included in IGME,"D_PER_1000_B: Deaths per 1,000 live births",VR: VR,VR: Vital Records,0.184392,2013.5,,,,1,VR: Vital Registration,,,,,
UNICEF:CME_DF_2021_WQ(1.0): IGME Child Mortality Estimates wq,PRT: Portugal,MRY0: Infant mortality rate,_T: Total,_T: Total,1747: VR Submitted to WHO/UNIGME 2021 version (VR),2021: 2021,2014-06,2.854984,,,,,,IN: Included in IGME,"D_PER_1000_B: Deaths per 1,000 live births",VR: VR,VR: Vital Records,0.1861767,2014.5,,,,1,VR: Vital Registration,,,,,
UNICEF:CME_DF_2021_WQ(1.0): IGME Child Mortality Estimates wq,PRT: Portugal,MRY0: Infant mortality rate,_T: Total,_T: Total,1747: VR Submitted to WHO/UNIGME 2021 version (VR),2021: 2021,2015-06,2.97236,,,,,,IN: Included in IGME,"D_PER_1000_B: Deaths per 1,000 live births",VR: VR,VR: Vital Records,0.1864523,2015.5,,,,1,VR: Vital Registration,,,,,
UNICEF:CME_DF_2021_WQ(1.0): IGME Child Mortality Estimates wq,PRT: Portugal,MRY0: Infant mortality rate,_T: Total,_T: Total,1747: VR Submitted to WHO/UNIGME 2021 version (VR),2021: 2021,2016-06,3.258423,,,,,,IN: Included in IGME,"D_PER_1000_B: Deaths per 1,000 live births",VR: VR,VR: Vital Records,0.1933881,2016.5,,,,1,VR: Vital Registration,,,,,
UNICEF:CME_DF_2021_WQ(1.0): IGME Child Mortality Estimates wq,PRT: Portugal,MRY0: Infant mortality rate,_T: Total,_T: Total,1747: VR Submitted to WHO/UNIGME 2021 version (VR),2021: 2021,2017-06,2.636513,,,,,,IN: Included in IGME,"D_PER_1000_B: Deaths per 1,000 live births",VR: VR,VR: Vital Records,0.1749352,2017.5,,,,1,VR: Vital Registration,,,,,
UNICEF:CME_DF_2021_WQ(1.0): IGME Child Mortality Estimates wq,PRT: Portugal,MRY0: Infant mortality rate,_T: Total,_T: Total,1747: VR Submitted to WHO/UNIGME 2021 version (VR),2021: 2021,2018-06,3.304058,,,,,,IN: Included in IGME,"D_PER_1000_B: Deaths per 1,000 live births",VR: VR,VR: Vital Records,0.1948562,2018.5,,,,1,VR: Vital Registration,,,,,
UNICEF:CME_DF_2021_WQ(1.0): IGME Child Mortality Estimates wq,PRT: Portugal,MRY0: Infant mortality rate,_T: Total,_T: Total,1747: VR Submitted to WHO/UNIGME 2021 version (VR),2021: 2021,2019-06,2.823869,,,,,,IN: Included in IGME,"D_PER_1000_B: Deaths per 1,000 live births",VR: VR,VR: Vital Records,0.1805993,2019.5,,,,1,VR: Vital Registration,,,,,
UNICEF:CME_DF_2021_WQ(1.0): IGME Child Mortality Estimates wq,PRT: Portugal,MRY0: Infant mortality rate,_T: Total,_T: Total,1747: VR Submitted to WHO/UNIGME 2021 version (VR),2021: 2021,2020-06,2.386876,,,,,,IN: Included in IGME,"D_PER_1000_B: Deaths per 1,000 live births",VR: VR,VR: Vital Records,0.1681422,2020.5,,,,1,VR: Vital Registration,,,,,
UNICEF:CME_DF_2021_WQ(1.0): IGME Child Mortality Estimates wq,PRT: Portugal,MRY0: Infant mortality rate,_T: Total,_T: Total,477: World Fertility Survey 1979-1980 (Direct),1979_1980: 1979-1980,1956-06,70.9,,,,,,EX: Excluded from IGME,"D_PER_1000_B: Deaths per 1,000 live births",WFS: WFS,D: Direct,9.2,1956.5,,,,5,FBH: Survey/Census with Full Birth Histories,,,,,
UNICEF:CME_DF_2021_WQ(1.0): IGME Child Mortality Estimates wq,PRT: Portugal,MRY0: Infant mortality rate,_T: Total,_T: Total,477: World Fertility Survey 1979-1980 (Direct),1979_1980: 1979-1980,1961-06,71,,,,,,EX: Excluded from IGME,"D_PER_1000_B: Deaths per 1,000 live births",WFS: WFS,D: Direct,6.5,1961.5,,,,5,FBH: Survey/Census with Full Birth Histories,,,,,
UNICEF:CME_DF_2021_WQ(1.0): IGME Child Mortality Estimates wq,PRT: Portugal,MRY0: Infant mortality rate,_T: Total,_T: Total,477: World Fertility Survey 1979-1980 (Direct),1979_1980: 1979-1980,1966-06,53.3,,,,,,EX: Excluded from IGME,"D_PER_1000_B: Deaths per 1,000 live births",WFS: WFS,D: Direct,5.1,1966.5,,,,5,FBH: Survey/Census with Full Birth Histories,,,,,
UNICEF:CME_DF_2021_WQ(1.0): IGME Child Mortality Estimates wq,PRT: Portugal,MRY0: Infant mortality rate,_T: Total,_T: Total,477: World Fertility Survey 1979-1980 (Direct),1979_1980: 1979-1980,1971-06,48.1,,,,,,EX: Excluded from IGME,"D_PER_1000_B: Deaths per 1,000 live births",WFS: WFS,D: Direct,5,1971.5,,,,5,FBH: Survey/Census with Full Birth Histories,,,,,
UNICEF:CME_DF_2021_WQ(1.0): IGME Child Mortality Estimates wq,PRT: Portugal,MRY0: Infant mortality rate,_T: Total,_T: Total,477: World Fertility Survey 1979-1980 (Direct),1979_1980: 1979-1980,1976-06,34.4,,,,,,EX: Excluded from IGME,"D_PER_1000_B: Deaths per 1,000 live births",WFS: WFS,D: Direct,3.6,1976.5,,,,5,FBH: Survey/Census with Full Birth Histories,,,,,
UNICEF:CME_DF_2021_WQ(1.0): IGME Child Mortality Estimates wq,PRT: Portugal,MRY0: Infant mortality rate,_T: Total,_T: Total,36: Census 2011 (Household Deaths),2011: 2011,2010-10,2.896987,,,,,,EX: Excluded from IGME,"D_PER_1000_B: Deaths per 1,000 live births",CEN: Census,HD: Household Deaths,,2010.8,,,,1,HD: Survey/Census with Household deaths,,,,,
UNICEF:CME_DF_2021_WQ(1.0): IGME Child Mortality Estimates wq,RUS: Russian Federation,MRY0: Infant mortality rate,_T: Total,_T: Total,UN_IGME: UN IGME estimate,2021: 2021,1970-06,30.1756818841675,,The mortality rates used as underlying data and shown as “VR submitted to WHO/UNIGME 2020 version (VR)” are calculated by UN IGME using standard methods with data from Rosstat.,,,,A: Normal value,"D_PER_1000_B: Deaths per 1,000 live births",,,,1970.5,,,,1,,23.653159293212,38.3358709749812,,,B3: B3
UNICEF:CME_DF_2021_WQ(1.0): IGME Child Mortality Estimates wq,RUS: Russian Federation,MRY0: Infant mortality rate,_T: Total,_T: Total,UN_IGME: UN IGME estimate,2021: 2021,1971-06,28.9479651003511,,The mortality rates used as underlying data and shown as “VR submitted to WHO/UNIGME 2020 version (VR)” are calculated by UN IGME using standard methods with data from Rosstat.,,,,A: Normal value,"D_PER_1000_B: Deaths per 1,000 live births",,,,1971.5,,,,1,,23.3966389885925,35.5674976873703,,,B3: B3
UNICEF:CME_DF_2021_WQ(1.0): IGME Child Mortality Estimates wq,RUS: Russian Federation,MRY0: Infant mortality rate,_T: Total,_T: Total,UN_IGME: UN IGME estimate,2021: 2021,1972-06,27.7482700763279,,The mortality rates used as underlying data and shown as “VR submitted to WHO/UNIGME 2020 version (VR)” are calculated by UN IGME using standard methods with data from Rosstat.,,,,A: Normal value,"D_PER_1000_B: Deaths per 1,000 live births",,,,1972.5,,,,1,,23.0495889409691,33.2223347552983,,,B3: B3
UNICEF:CME_DF_2021_WQ(1.0): IGME Child Mortality Estimates wq,RUS: Russian Federation,MRY0: Infant mortality rate,_T: Total,_T: Total,UN_IGME: UN IGME estimate,2021: 2021,1973-06,26.6259674351257,,The mortality rates used as underlying data and shown as “VR submitted to WHO/UNIGME 2020 version (VR)” are calculated by UN IGME using standard methods with data from Rosstat.,,,,A: Normal value,"D_PER_1000_B: Deaths per 1,000 live births",,,,1973.5,,,,1,,22.7434282862048,31.1403719374957,,,B3: B3
UNICEF:CME_DF_2021_WQ(1.0): IGME Child Mortality Estimates wq,RUS: Russian Federation,MRY0: Infant mortality rate,_T: Total,_T: Total,UN_IGME: UN IGME estimate,2021: 2021,1974-06,25.6136619804861,,The mortality rates used as underlying data and shown as “VR submitted to WHO/UNIGME 2020 version (VR)” are calculated by UN IGME using standard methods with data from Rosstat.,,,,A: Normal value,"D_PER_1000_B: Deaths per 1,000 live births",,,,1974.5,,,,1,,22.3761096455991,29.372688287917,,,B3: B3
UNICEF:CME_DF_2021_WQ(1.0): IGME Child Mortality Estimates wq,RUS: Russian Federation,MRY0: Infant mortality rate,_T: Total,_T: Total,UN_IGME: UN IGME estimate,2021: 2021,1975-06,24.7672449026899,,The mortality rates used as underlying data and shown as “VR submitted to WHO/UNIGME 2020 version (VR)” are calculated by UN IGME using standard methods with data from Rosstat.,,,,A: Normal value,"D_PER_1000_B: Deaths per 1,000 live births",,,,1975.5,,,,1,,22.049421917574,27.859457788974,,,B3: B3
UNICEF:CME_DF_2021_WQ(1.0): IGME Child Mortality Estimates wq,RUS: Russian Federation,MRY0: Infant mortality rate,_T: Total,_T: Total,UN_IGME: UN IGME estimate,2021: 2021,1976-06,24.0518395339199,,The mortality rates used as underlying data and shown as “VR submitted to WHO/UNIGME 2020 version (VR)” are calculated by UN IGME using standard methods with data from Rosstat.,,,,A: Normal value,"D_PER_1000_B: Deaths per 1,000 live births",,,,1976.5,,,,1,,21.8251696011672,26.5627109551229,,,B3: B3
UNICEF:CME_DF_2021_WQ(1.0): IGME Child Mortality Estimates wq,RUS: Russian Federation,MRY0: Infant mortality rate,_T: Total,_T: Total,UN_IGME: UN IGME estimate,2021: 2021,1977-06,23.454233795141,,The mortality rates used as underlying data and shown as “VR submitted to WHO/UNIGME 2020 version (VR)” are calculated by UN IGME using standard methods with data from Rosstat.,,,,A: Normal value,"D_PER_1000_B: Deaths per 1,000 live births",,,,1977.5,,,,1,,21.6817087556015,25.3872473194827,,,B3: B3
UNICEF:CME_DF_2021_WQ(1.0): IGME Child Mortality Estimates wq,RUS: Russian Federation,MRY0: Infant mortality rate,_T: Total,_T: Total,UN_IGME: UN IGME estimate,2021: 2021,1978-06,22.9513844037586,,The mortality rates used as underlying data and shown as “VR submitted to WHO/UNIGME 2020 version (VR)” are calculated by UN IGME using standard methods with data from Rosstat.,,,,A: Normal value,"D_PER_1000_B: Deaths per 1,000 live births",,,,1978.5,,,,1,,21.6066390968287,24.3864071208039,,,B3: B3
